0:Sol
12225:ETA Hor
12235:AB Cas
12247:81 Cet
12288:IOT2 For
12298:UY And
12302:YZ Per
12311:DY Cet
12317:DZ Cet
12325:VZ Per
12332:NU Ari:32 Ari
12373:FI Eri
12387:DEL Cet:82 Cet
12390:EPS Cet:83 Cet
12394:EPS Hyi
12413:s Eri
12416:GP Cas
12460:BS Cet
12465:AH Tri
12468:AK Ari
12469:V615 Cas
12478:V557 Per
12484:ZET Hor
12486:IOT Eri
12489:33 Ari
12495:V482 Cas
12527:V493 Per
12530:84 Cet
12543:DO Cas
12544:V558 Per
12557:W Tri
12565:V559 Per
12569:V560 Per
12587:V561 Per
12594:AT Cet
12600:AY Ari
12623:12 Per:GJ 9095
12640:MU Ari:34 Ari
12653:IOT Hor:HR 810:Gliese 108
12657:AL Ari
12662:V562 Per
12674:CM Hyi
12682:X For
12684:BD+48 740
12692:11 Per
12694:AO For
12706:Kaffaljidhma:GAM Cet:86 Cet
12709:Gliese 106
12716:UX For
12717:Gliese 110
12719:35 Ari
12731:AM Ari
12768:14 Per
12770:PI Cet:89 Cet
12777:TET Per:13 Per:Gliese 107
12781:VX Ari:Gliese 109:Ross 556
12784:36 Ari
12788:UY For
12803:OMI Ari:37 Ari
12805:V405 Cep
12817:DF Cas
12828:MU Cet:87 Cet
12832:38 Ari:UV Ari
12833:FK Eri
12843:TAU1 Eri:1 Eri:Gliese 111
12871:GAM Hor
12876:ZET Hyi
12884:CN Hyi
12891:RY Per
12906:TW Cas
12926:Gliese 112
12953:KU Eri
12961:Koeia
12981:CU Eri
13016:V792 Cas
13040:ETA1 For
13058:V563 Per
13061:Lilii Borea:39 Ari
13064:Z Eri
13074:WZ Hor
13080:BF For
13081:BC Ari:Gliese 113
13092:T Ari
13101:XX Hor
13108:40 Ari
13118:VY Ari
13121:VZ Ari
13130:FL Eri
13133:RZ Cas
13141:NU Hor
13147:BET For
13165:PI Ari:42 Ari
13178:V480 Per
13185:XY Hor
13188:FM Eri
13189:CO Hyi
13192:Nushagak
13197:GAM1 For
13198:EF Cet
13199:EE Cet
13202:GAM2 For
13209:Bharani:41 Ari
13221:V793 Cas
13225:ETA2 For
13244:NU Hyi
13252:V564 Per
13254:16 Per
13258:Gliese 114
13262:W Per
13265:ETA3 For
13267:Gliese 115
13268:Miram:ETA Per:15 Per
13276:V794 Cas
13288:Angetenar:TAU2 Eri:2 Eri
13290:V648 Cas
13293:FN Eri
13327:SIG Ari:43 Ari
13328:17 Per
13359:VZ Hor
13363:HR 858
13367:SU Cas
13375:Gliese 116
13384:RR Eri
13389:Gliese 118
13396:FO Eri
13402:EP Eri:Gliese 117
13446:V796 Cas
13461:AN Ari
13473:PSI For
13474:V795 Cas
13475:FP Eri
13490:20 Per
13493:FQ Eri
13495:EG Cet
13502:R Hor
13531:TAU Per:18 Per
13558:IP Eri
13575:XZ Hor
13579:44 Ari
13645:AO Ari
13654:45 Ari:RZ Ari
13701:Azha:ETA Eri:3 Eri
13702:RHO Ari:46 Ari
13714:Gliese 119 A
13716:Gliese 119 B
13756:EH Cet
13775:21 Per:LT Per
13782:4 Eri
13785:V565 Per
13797:V797 Cas
13801:AP Ari
13806:BW Ari
13829:V566 Per
13834:47 Ari
13835:6 Eri
13847:Acamar:TET1 Eri:TET2 Eri
13879:PI Per:22 Per
13884:BET Hor
13905:24 Per
13914:EPS Ari:48 Ari
13937:XY Cet
13942:ZET For
13951:5 Eri
13954:LAM Cet:91 Cet
13968:FU Cet
13976:BZ Cet
13983:ST Per
13993:Ayeyarwady
13999:CP Hyi
14021:50 Ari
14026:BT Hyi
14038:FR Eri
14040:7 Eri:CV Eri
14042:T Hor
14049:V798 Cas
14055:FS Eri
14060:RHO1 Eri:8 Eri
14086:EPS For
14087:EI Cet
14101:LTT 1445
14109:49 Ari
14131:TET Hyi
14135:Menkar:Menkab:ALF Cet:92 Cet
14143:93 Cet
14146:TAU3 Eri:11 Eri:Gliese 121
14150:51 Ari
14157:IR Eri
14168:RHO2 Eri:9 Eri
14210:CO Oct
14213:V567 Per
14228:HT Cet
14229:V Hor
14238:YY Hor
14240:MU Hor
14264:V509 Per
14273:CW Eri
14293:RHO3 Eri:10 Eri
14328:GAM Per:23 Per
14354:RHO Per:25 Per
14376:52 Ari
14377:V799 Cas
14382:k Per
14433:AQ Ari
14445:Gliese 123
14450:V383 Per
14478:V568 Per
14488:SZ Hor
14514:53 Ari:UW Ari
14521:BN Hyi
14526:V800 Cas
14537:V704 Cas
14542:RX Cas
14544:V521 Per
14568:AE For
14576:Algol:BET Per:26 Per
14586:54 Ari
14601:X Ari
14605:AF For
14610:WZ Ari
14616:V569 Per
14626:V801 Cas
14632:IOT Per:Gliese 124
14633:Gliese 122
14656:YZ Hor
14665:FT Eri
14668:Misam:KAP Per:27 Per
14669:Gliese 125
14673:V570 Per
14677:55 Ari
14684:IS Eri
14699:UX Eri
14700:CP Oct
14703:FU Eri
14731:EK Cet
14736:EE Eri
14750:AG For
14763:EL Eri
14813:Gliese 126
14817:OME Per:28 Per
14824:V571 Per
14827:V623 Cas
14838:Botein:DEL Ari:57 Ari
14856:SV Eri
14870:OU Cep
14871:V889 Per
14879:Dalim:ALF For:12 Eri:Gliese 127
14893:56 Ari:SX Ari
14915:EL Cet
14919:FV Eri
14930:TW Hor
14932:V802 Cas
14936:V368 Cas
14954:94 Cet:Gliese 128
14976:V683 Per
15003:LX Per
15026:V410 Per
15027:UY Eri
15041:V510 Per
15063:CC Cas
15090:TV Cet
15092:TZ For
15095:Gliese 131
15110:ZET Ari:58 Ari
15131:Gliese 132
15139:V803 Cas
15145:AA Per
15186:ZZ Hor
15193:V572 Per
15197:Zibal:ZET Eri:13 Eri
15201:IOT Hyi
15204:V423 Per
15241:V573 Per
15244:14 Eri
15316:AA Hor
15321:CP Cam
15324:AH For
15330:ZET1 Ret:Gliese 136
15338:30 Per
15361:AR Ari
15366:Gliese 134
15371:ZET2 Ret:Gliese 138
15382:15 Eri
15383:95 Cet
15404:29 Per
15408:V804 Cas
